"","target","source","flow"
"1245","SG","CO",1
"1246","SG","DE",13
"1247","SG","ES",10
"1248","SG","FR",41
"1249","SG","GB",14
"1250","SG","GE",1
"1251","SG","HK",41
"1252","SG","ID",25
"1253","SG","IN",3
"1254","SG","IT",56
"1255","SG","JP",18
"1256","SG","KE",1
"1257","SG","KR",4
"1258","SG","MX",13
"1259","SG","MY",27
"1260","SG","MZ",1
"1261","SG","NL",7
"1262","SG","NZ",7
"1263","SG","PG",1
"1264","SG","PH",10
"1265","SG","PT",1
"1266","SG","TH",21
"1267","SG","TR",1
"1268","SG","TW",1
"1269","SG","US",12
"1270","SG","VN",9
"1271","SG","ZA",3
"1272","SG","ZM",1
"1273","SG","ZW",1
"1274","SI","CH",9
"1275","SK","CH",7
"1276","SK","CN",1
"1277","SK","CO",1
"1278","SK","TH",3
"1279","SK","ZA",1
"1280","SL","CH",1
"1281","SM","CH",4
"1282","SM","DE",1
"1283","SM","IT",1
"1284","SM","NL",1
"1285","SN","FR",3
"1286","SN","IT",3
"1287","SN","ZA",2
"1288","SR","CH",1
"1289","SR","FR",1
"1290","SR","HK",1
"1291","SV","CH",2
"1292","SX","US",1
"1293","SZ","ZA",2
"1294","TC","CH",2
"1295","TC","US",1
"1296","TD","TH",1
"1297","TF","CH",1
"1298","TF","US",7
"1299","TH","AE",2
"1300","TH","BE",1
"1301","TH","BO",1
"1302","TH","CA",1
"1303","TH","CH",23
"1304","TH","CN",2
"1305","TH","CO",1
"1306","TH","DE",5
"1307","TH","ES",18
"1308","TH","FR",32
"1309","TH","GB",3
"1310","TH","HK",23
"1311","TH","ID",3
"1312","TH","IT",36
"1313","TH","JP",13
"1314","TH","KH",1
"1315","TH","LU",2
"1316","TH","MY",1
"1317","TH","PG",2
"1318","TH","SG",43
"1319","TH","US",5
"1320","TH","VN",2
"1321","TH","ZA",1
"1322","TH","ZW",1
"1323","TJ","CH",1
"1324","TK","CH",1
"1325","TM","AT",1
"1326","TM","CH",3
"1327","TM","DE",3
"1328","TM","FR",3
"1329","TM","IT",13
"1330","TN","CH",3
"1331","TN","DE",1
"1332","TN","ES",1
"1333","TN","FR",10
"1334","TN","IT",3
"1335","TN","LU",1
"1336","TN","TH",1
"1337","TN","US",1
"1338","TR","AE",1
"1339","TR","AR",2
"1340","TR","AT",4
"1341","TR","BR",1
"1342","TR","CA",4
"1343","TR","CH",31
"1344","TR","CN",1
"1345","TR","CO",3
"1346","TR","DE",9
"1347","TR","ES",25
"1348","TR","FI",2
"1349","TR","FR",59
"1350","TR","GB",2
"1351","TR","GR",1
"1352","TR","HK",1
"1353","TR","ID",4
"1354","TR","IT",52
"1355","TR","JP",1
"1356","TR","KR",1
"1357","TR","MY",1
"1358","TR","NL",12
"1359","TR","SG",3
"1360","TR","TH",4
"1361","TR","VN",1
"1362","TR","ZA",1
"1363","TW","AT",3
"1364","TW","BE",5
"1365","TW","DE",9
"1366","TW","DK",1
"1367","TW","ES",9
"1368","TW","FR",27
"1369","TW","GB",6
"1370","TW","IT",33
"1371","TW","JP",12
"1372","TW","NL",9
"1373","TW","PL",1
"1374","TW","SG",14
"1375","TW","US",5
"1376","TW","ZA",1
"1377","TZ","IT",1
"1378","UA","AT",6
"1379","UA","BR",1
"1380","UA","CH",16
"1381","UA","DE",12
"1382","UA","ES",5
"1383","UA","FR",15
"1384","UA","IT",31
"1385","UA","PL",2
"1386","UA","TH",1
"1387","UA","ZA",1
"1388","US","AE",2
"1389","US","AR",14
"1390","US","AT",16
"1391","US","AU",10
"1392","US","BB",1
"1393","US","BE",8
"1394","US","BL",1
"1395","US","BM",1
"1396","US","BO",1
"1397","US","BR",15
"1398","US","BW",1
"1399","US","CA",63
"1400","US","CH",110
"1401","US","CL",1
"1402","US","CN",10
"1403","US","CO",28
"1404","US","DE",34
"1405","US","DK",6
"1406","US","EE",8
"1407","US","ES",68
"1408","US","FI",8
"1409","US","FR",112
"1410","US","GB",56
"1411","US","GP",1
"1412","US","GR",4
"1413","US","GY",1
"1414","US","HK",50
"1415","US","ID",17
"1416","US","IE",5
"1417","US","IL",1
"1418","US","IN",1
"1419","US","IS",1
"1420","US","IT",210
"1421","US","JP",21
"1422","US","KR",5
"1423","US","LB",2
"1424","US","LU",4
"1425","US","ML",2
"1426","US","MO",1
"1427","US","MX",124
"1428","US","MY",4
"1429","US","NG",1
"1430","US","NI",8
"1431","US","NL",21
"1432","US","NZ",1
"1433","US","PA",2
"1434","US","PE",1
"1435","US","PH",3
"1436","US","PT",5
"1437","US","RO",3
"1438","US","SE",5
"1439","US","SG",36
"1440","US","SZ",1
"1441","US","TG",3
"1442","US","TH",32
"1443","US","TR",4
"1444","US","TW",3
"1445","US","UY",1
"1446","US","VN",16
"1447","US","ZA",42
"1448","US","ZW",8
"1449","UY","CH",4
"1450","UY","DE",1
"1451","UY","IT",1
"1452","UY","US",1
"1453","UZ","CH",12
"1454","UZ","DE",2
"1455","UZ","ES",1
"1456","UZ","FR",5
"1457","UZ","IT",24
"1458","VA","CH",1
"1459","VE","CH",4
"1460","VE","ES",1
"1461","VE","FR",4
"1462","VE","IT",1
"1463","VE","US",1
"1464","VG","CH",3
"1465","VG","US",2
"1466","VI","CH",5
"1467","VI","DE",1
"1468","VI","FR",1
"1469","VN","BE",2
"1470","VN","CH",15
"1471","VN","CN",8
"1472","VN","CO",1
"1473","VN","DE",3
"1474","VN","ES",10
"1475","VN","FR",34
"1476","VN","GB",1
"1477","VN","HK",10
"1478","VN","ID",3
"1479","VN","IT",22
"1480","VN","JP",10
"1481","VN","KR",34
"1482","VN","MX",1
"1483","VN","MY",3
"1484","VN","SG",26
"1485","VN","TH",7
"1486","VN","US",4
"1487","VN","ZA",1
"1488","YE","CH",1
"1489","ZA","AT",7
"1490","ZA","BW",3
"1491","ZA","CH",22
"1492","ZA","CO",1
"1493","ZA","DE",11
"1494","ZA","ES",8
"1495","ZA","FR",11
"1496","ZA","GB",2
"1497","ZA","HK",1
"1498","ZA","IT",37
"1499","ZA","JP",4
"1500","ZA","KR",1
"1501","ZA","MX",9
"1502","ZA","MY",1
"1503","ZA","MZ",1
"1504","ZA","NL",7
"1505","ZA","PT",1
"1506","ZA","SG",3
"1507","ZA","SN",3
"1508","ZA","TH",6
"1509","ZA","ZW",3
"1510","ZM","CH",1
"1511","ZM","ZA",1
"1512","ZM","ZW",1
"1513","ZW","CH",1
"1514","ZW","GB",1
"1515","ZW","HK",1
"1516","ZW","MU",1
"1517","ZW","MW",1
"1518","ZW","MX",5
"1519","ZW","MZ",1
"1520","ZW","SG",1
"1521","ZW","ZA",1
