"","target","source","flow"
"1243","PE","IT",3
"1244","PE","MX",7
"1245","PE","NL",1
"1246","PE","US",1
"1247","PG","AU",3
"1248","PG","JP",4
"1249","PG","SG",2
"1250","PH","AT",1
"1251","PH","BR",3
"1252","PH","CH",10
"1253","PH","CN",1
"1254","PH","DE",1
"1255","PH","ES",2
"1256","PH","FR",9
"1257","PH","GB",2
"1258","PH","HK",5
"1259","PH","IT",8
"1260","PH","JP",2
"1261","PH","KR",1
"1262","PH","SG",15
"1263","PH","TH",13
"1264","PH","US",1
"1265","PK","CH",6
"1266","PK","DE",2
"1267","PK","FR",7
"1268","PK","IT",3
"1269","PK","TH",3
"1270","PL","AU",1
"1271","PL","CA",2
"1272","PL","CH",10
"1273","PL","CN",1
"1274","PL","CO",1
"1275","PL","HK",4
"1276","PL","PE",1
"1277","PL","TH",3
"1278","PL","ZA",3
"1279","PR","CH",6
"1280","PR","ES",1
"1281","PR","GB",1
"1282","PR","IT",1
"1283","PT","BR",2
"1284","PT","CH",15
"1285","PT","FR",1
"1286","PT","HK",1
"1287","PT","MZ",1
"1288","PT","PE",2
"1289","PT","SN",6
"1290","PT","TH",5
"1291","PT","US",1
"1292","PT","ZA",1
"1293","PY","CH",2
"1294","PY","FR",1
"1295","PY","IT",3
"1296","PY","US",1
"1297","QA","AE",18
"1298","QA","AT",1
"1299","QA","BR",2
"1300","QA","CH",34
"1301","QA","CN",3
"1302","QA","CO",3
"1303","QA","DE",11
"1304","QA","DK",1
"1305","QA","ES",5
"1306","QA","FR",43
"1307","QA","GB",10
"1308","QA","IT",54
"1309","QA","JP",1
"1310","QA","KR",1
"1311","QA","KW",6
"1312","QA","NL",8
"1313","QA","PH",1
"1314","QA","TH",12
"1315","QA","US",2
"1316","QA","ZA",1
"1317","RE","AT",2
"1318","RE","CH",4
"1319","RO","CH",12
"1320","RO","TH",5
"1321","RO","VN",3
"1322","RS","AT",3
"1323","RS","CH",6
"1324","RS","DE",1
"1325","RS","FR",6
"1326","RS","IT",12
"1327","RS","NL",1
"1328","RS","SI",3
"1329","RU","AT",7
"1330","RU","AU",3
"1331","RU","BR",1
"1332","RU","CA",10
"1333","RU","CH",42
"1334","RU","CO",2
"1335","RU","DE",25
"1336","RU","EE",1
"1337","RU","ES",13
"1338","RU","FI",2
"1339","RU","FR",52
"1340","RU","GB",12
"1341","RU","GR",1
"1342","RU","IT",93
"1343","RU","JP",2
"1344","RU","KR",3
"1345","RU","MU",1
"1346","RU","MX",5
"1347","RU","NL",7
"1348","RU","NO",1
"1349","RU","SM",4
"1350","RU","TH",9
"1351","RU","TR",5
"1352","RU","US",9
"1353","RU","ZA",5
"1354","SA","AE",7
"1355","SA","AT",2
"1356","SA","BH",1
"1357","SA","BR",4
"1358","SA","CH",30
"1359","SA","CN",3
"1360","SA","CO",1
"1361","SA","DE",6
"1362","SA","ES",8
"1363","SA","FR",37
"1364","SA","GB",12
"1365","SA","IT",33
"1366","SA","JP",1
"1367","SA","KR",1
"1368","SA","NL",4
"1369","SA","TH",3
"1370","SA","US",3
"1371","SA","ZM",1
"1372","SB","GB",1
"1373","SC","CH",2
"1374","SC","IT",4
"1375","SD","FR",1
"1376","SE","AU",2
"1377","SE","CA",1
"1378","SE","CH",6
"1379","SE","MX",2
"1380","SE","NO",2
"1381","SE","TH",3
"1382","SE","ZA",4
"1383","SE","ZW",1
"1384","SG","AE",1
"1385","SG","AT",4
"1386","SG","AU",18
"1387","SG","BO",1
"1388","SG","BR",3
"1389","SG","CH",55
"1390","SG","CN",9
"1391","SG","CO",2
"1392","SG","DE",13
"1393","SG","DK",3
"1394","SG","ES",19
"1395","SG","FR",65
"1396","SG","GB",14
"1397","SG","HK",21
"1398","SG","ID",17
"1399","SG","IT",74
"1400","SG","JP",19
"1401","SG","KE",1
"1402","SG","KR",17
"1403","SG","LA",1
"1404","SG","LU",1
"1405","SG","MO",4
"1406","SG","MW",1
"1407","SG","MX",2
"1408","SG","MY",29
"1409","SG","MZ",1
"1410","SG","NI",1
"1411","SG","NL",11
"1412","SG","NZ",4
"1413","SG","PG",2
"1414","SG","PH",6
"1415","SG","PT",1
"1416","SG","RS",1
"1417","SG","TH",12
"1418","SG","TR",2
"1419","SG","TW",5
"1420","SG","US",10
"1421","SG","VN",6
"1422","SG","ZA",7
"1423","SG","ZM",2
"1424","SG","ZW",1
"1425","SH","MY",1
"1426","SI","CH",9
"1427","SI","TH",1
"1428","SJ","BR",1
"1429","SK","CH",5
"1430","SK","HK",1
"1431","SK","SM",1
"1432","SK","TR",1
"1433","SL","CH",1
"1434","SL","FR",2
"1435","SL","TH",1
"1436","SM","AT",1
"1437","SM","CA",1
"1438","SM","CH",4
"1439","SM","IT",3
"1440","SM","US",1
"1441","SN","FR",7
"1442","SN","IT",1
"1443","SN","ZA",3
"1444","SR","CH",1
"1445","SV","CH",1
"1446","SV","US",1
"1447","SX","NL",3
"1448","SX","US",3
"1449","SY","CH",1
"1450","SY","FR",1
"1451","SY","IT",4
"1452","SY","TH",1
"1453","SZ","CH",5
"1454","SZ","FR",1
"1455","SZ","JP",1
"1456","SZ","MX",1
"1457","SZ","ZA",1
"1458","TC","CH",3
"1459","TC","US",1
"1460","TD","ES",1
"1461","TF","CH",1
"1462","TF","US",4
"1463","TG","FR",1
"1464","TH","AT",1
"1465","TH","AU",3
"1466","TH","BO",2
"1467","TH","BR",2
"1468","TH","CA",1
"1469","TH","CH",23
"1470","TH","CM",1
"1471","TH","CN",1
"1472","TH","CO",4
"1473","TH","DE",5
"1474","TH","DK",1
"1475","TH","ES",8
"1476","TH","FR",47
"1477","TH","GB",2
"1478","TH","HK",14
"1479","TH","ID",2
"1480","TH","IT",20
"1481","TH","JP",6
"1482","TH","KH",1
"1483","TH","KR",3
"1484","TH","LU",1
"1485","TH","ML",1
"1486","TH","MO",1
"1487","TH","MX",2
"1488","TH","MY",6
"1489","TH","NL",1
"1490","TH","PA",1
"1491","TH","SD",1
"1492","TH","SG",28
"1493","TH","TD",4
"1494","TH","TG",1
"1495","TH","US",11
"1496","TH","VE",2
"1497","TH","VN",3
"1498","TH","ZA",3
"1499","TH","ZW",2
"1500","TJ","CH",1
"1501","TJ","FR",1
"1502","TK","CH",1
"1503","TM","AT",1
"1504","TM","CH",5
"1505","TM","DE",1
"1506","TM","FR",2
"1507","TM","GB",3
"1508","TM","IT",10
"1509","TM","TH",1
"1510","TN","CH",5
"1511","TN","DE",1
"1512","TN","ES",4
"1513","TN","FR",13
"1514","TN","IT",1
"1515","TN","SN",1
"1516","TN","TR",1
"1517","TO","TH",1
"1518","TR","AR",4
"1519","TR","AT",4
"1520","TR","AU",1
"1521","TR","BO",3
"1522","TR","BR",5
"1523","TR","CA",3
"1524","TR","CH",46
"1525","TR","CN",3
"1526","TR","CO",3
"1527","TR","DE",9
"1528","TR","ES",15
"1529","TR","FI",3
"1530","TR","FR",76
"1531","TR","GB",11
"1532","TR","GR",1
"1533","TR","HK",5
"1534","TR","ID",7
"1535","TR","IT",86
"1536","TR","JP",5
"1537","TR","KR",7
"1538","TR","MY",2
"1539","TR","NL",9
"1540","TR","PH",1
"1541","TR","SG",11
"1542","TR","SM",2
"1543","TR","SN",3
"1544","TR","TH",17
"1545","TR","US",7
"1546","TR","VN",2
"1547","TR","ZA",1
"1548","TR","ZW",1
"1549","TT","CH",1
"1550","TW","AT",2
"1551","TW","AU",1
"1552","TW","BR",1
"1553","TW","CH",35
"1554","TW","CO",2
"1555","TW","DE",10
"1556","TW","DK",1
"1557","TW","ES",12
"1558","TW","FR",38
"1559","TW","GB",6
"1560","TW","IT",38
"1561","TW","JP",11
"1562","TW","KR",15
"1563","TW","KW",1
"1564","TW","LU",1
"1565","TW","NL",12
"1566","TW","PT",1
"1567","TW","SG",8
"1568","TW","TH",12
"1569","TW","US",14
"1570","TW","ZA",2
"1571","TZ","CH",1
"1572","TZ","FR",1
"1573","TZ","TH",2
"1574","UA","AT",4
"1575","UA","BO",1
"1576","UA","BR",2
"1577","UA","CA",4
"1578","UA","CH",27
"1579","UA","DE",9
"1580","UA","ES",7
"1581","UA","FR",24
"1582","UA","GB",4
"1583","UA","ID",1
"1584","UA","IT",43
"1585","UA","MU",1
"1586","UA","TH",4
"1587","UA","US",3
"1588","UA","ZA",1
"1589","UG","ES",3
"1590","UG","IT",3
"1591","US","AE",5
"1592","US","AL",1
"1593","US","AR",13
"1594","US","AT",9
"1595","US","AU",10
"1596","US","BE",18
"1597","US","BH",2
"1598","US","BM",4
"1599","US","BO",5
"1600","US","BR",28
"1601","US","CA",60
"1602","US","CH",137
"1603","US","CI",1
"1604","US","CK",2
"1605","US","CL",5
"1606","US","CN",25
"1607","US","CO",26
"1608","US","CR",1
"1609","US","DE",34
"1610","US","DK",8
"1611","US","ES",79
"1612","US","FI",1
"1613","US","FR",138
"1614","US","GB",82
"1615","US","GR",6
"1616","US","GY",3
"1617","US","HK",69
"1618","US","ID",19
"1619","US","IE",1
"1620","US","IL",6
"1621","US","IS",1
"1622","US","IT",250
"1623","US","JP",21
"1624","US","KR",24
"1625","US","KW",8
"1626","US","KY",1
"1627","US","LB",11
"1628","US","LI",1
"1629","US","MC",1
"1630","US","MO",1
"1631","US","MT",1
"1632","US","MX",108
"1633","US","MY",3
"1634","US","NG",4
"1635","US","NI",6
"1636","US","NL",26
"1637","US","NP",2
"1638","US","PA",1
"1639","US","PE",1
"1640","US","PH",8
"1641","US","PT",3
"1642","US","QA",2
"1643","US","RO",2
"1644","US","RU",1
"1645","US","SE",4
"1646","US","SG",51
"1647","US","SI",4
"1648","US","SN",5
"1649","US","TG",2
"1650","US","TH",35
"1651","US","TR",8
"1652","US","TW",9
"1653","US","VN",17
"1654","US","ZA",56
"1655","US","ZW",5
"1656","UY","CH",8
"1657","UY","DE",1
"1658","UY","FR",1
"1659","UY","US",2
"1660","UZ","CH",13
"1661","UZ","DE",1
"1662","UZ","FR",5
"1663","UZ","IT",21
"1664","UZ","LB",2
"1665","UZ","TH",1
"1666","VA","CH",2
"1667","VC","IT",1
"1668","VE","CH",7
"1669","VE","FR",5
"1670","VE","IT",4
"1671","VE","US",1
"1672","VG","CH",2
"1673","VG","IT",2
"1674","VG","US",3
"1675","VI","CH",7
"1676","VI","DE",1
"1677","VI","FI",1
"1678","VN","AT",2
"1679","VN","CH",6
"1680","VN","CN",5
"1681","VN","DE",1
"1682","VN","ES",2
"1683","VN","FR",31
"1684","VN","GB",4
"1685","VN","IT",21
"1686","VN","JP",7
"1687","VN","KR",20
"1688","VN","MO",2
"1689","VN","MY",1
"1690","VN","NL",1
"1691","VN","SG",23
"1692","VN","TH",9
"1693","VN","US",3
"1694","VN","ZA",1
"1695","VU","AU",2
"1696","WF","US",1
"1697","YE","CH",3
"1698","ZA","AT",7
"1699","ZA","AU",1
"1700","ZA","BW",3
"1701","ZA","CH",21
"1702","ZA","CN",1
"1703","ZA","CO",1
"1704","ZA","DE",13
"1705","ZA","DK",1
"1706","ZA","ES",4
"1707","ZA","FR",24
"1708","ZA","GB",6
"1709","ZA","IT",24
"1710","ZA","JP",3
"1711","ZA","KR",1
"1712","ZA","MW",2
"1713","ZA","MX",1
"1714","ZA","MZ",1
"1715","ZA","NL",1
"1716","ZA","PT",1
"1717","ZA","SG",7
"1718","ZA","SN",2
"1719","ZA","TH",6
"1720","ZA","US",2
"1721","ZA","ZW",3
"1722","ZM","CH",1
"1723","ZM","ZA",1
"1724","ZM","ZW",3
"1725","ZW","CH",1
"1726","ZW","MU",2
"1727","ZW","MZ",1
"1728","ZW","SG",1
"1729","ZW","ZA",3
