"","target","source","flow"
"1243","NZ","SG",15
"1244","NZ","TH",2
"1245","NZ","ZA",1
"1246","OM","AE",1
"1247","OM","CH",11
"1248","OM","DE",1
"1249","OM","FR",4
"1250","OM","GB",4
"1251","OM","IT",15
"1252","OM","JP",1
"1253","OM","TH",3
"1254","OM","VN",1
"1255","PA","AU",1
"1256","PA","CH",20
"1257","PA","ES",2
"1258","PA","FR",23
"1259","PA","HK",1
"1260","PA","IT",16
"1261","PA","JP",1
"1262","PA","NL",3
"1263","PA","TD",1
"1264","PA","US",3
"1265","PE","AT",3
"1266","PE","CH",7
"1267","PE","IT",1
"1268","PE","MX",8
"1269","PE","US",1
"1270","PG","AT",1
"1271","PG","AU",3
"1272","PG","JP",5
"1273","PG","TH",1
"1274","PH","AT",3
"1275","PH","CH",11
"1276","PH","ES",3
"1277","PH","FR",14
"1278","PH","GB",1
"1279","PH","HK",3
"1280","PH","IT",11
"1281","PH","JP",1
"1282","PH","KR",3
"1283","PH","SG",27
"1284","PH","TH",4
"1285","PK","CH",5
"1286","PK","DE",1
"1287","PK","FR",3
"1288","PK","IT",1
"1289","PK","SG",3
"1290","PK","TH",2
"1291","PL","CA",2
"1292","PL","CH",7
"1293","PL","KR",2
"1294","PL","TH",2
"1295","PL","ZA",1
"1296","PR","AR",1
"1297","PR","CH",4
"1298","PR","ES",1
"1299","PR","NL",2
"1300","PT","BR",9
"1301","PT","CD",1
"1302","PT","CH",16
"1303","PT","MZ",1
"1304","PT","PE",2
"1305","PT","SN",4
"1306","PT","TH",6
"1307","PT","ZA",1
"1308","PY","CH",4
"1309","PY","IT",7
"1310","PY","NL",1
"1311","PY","US",1
"1312","QA","AE",16
"1313","QA","AT",1
"1314","QA","BR",6
"1315","QA","CH",37
"1316","QA","CN",3
"1317","QA","CO",3
"1318","QA","DE",9
"1319","QA","DK",1
"1320","QA","ES",7
"1321","QA","FR",50
"1322","QA","GB",20
"1323","QA","HK",1
"1324","QA","IT",54
"1325","QA","JP",1
"1326","QA","KR",2
"1327","QA","KW",6
"1328","QA","NL",13
"1329","QA","PT",2
"1330","QA","SG",3
"1331","QA","TH",10
"1332","QA","TR",2
"1333","QA","US",5
"1334","RE","AT",2
"1335","RE","CH",3
"1336","RO","CH",7
"1337","RO","FR",3
"1338","RO","TH",3
"1339","RO","TR",1
"1340","RS","AT",2
"1341","RS","AU",1
"1342","RS","CH",9
"1343","RS","DE",2
"1344","RS","ES",1
"1345","RS","FR",2
"1346","RS","IT",5
"1347","RS","NL",2
"1348","RS","SI",1
"1349","RS","US",1
"1350","RU","AT",6
"1351","RU","AU",1
"1352","RU","BR",2
"1353","RU","CA",7
"1354","RU","CH",45
"1355","RU","DE",17
"1356","RU","DK",2
"1357","RU","ES",12
"1358","RU","FR",47
"1359","RU","GB",10
"1360","RU","GR",3
"1361","RU","HK",1
"1362","RU","IT",82
"1363","RU","JP",4
"1364","RU","KR",4
"1365","RU","LU",2
"1366","RU","LV",2
"1367","RU","NL",9
"1368","RU","NO",1
"1369","RU","PT",1
"1370","RU","RO",1
"1371","RU","SG",6
"1372","RU","SM",3
"1373","RU","TH",6
"1374","RU","TR",1
"1375","RU","US",6
"1376","RU","VN",2
"1377","RU","ZA",4
"1378","SA","AE",3
"1379","SA","AT",1
"1380","SA","BR",5
"1381","SA","CH",29
"1382","SA","CN",3
"1383","SA","DE",10
"1384","SA","ES",7
"1385","SA","FR",27
"1386","SA","GB",11
"1387","SA","ID",4
"1388","SA","IT",38
"1389","SA","KR",5
"1390","SA","LB",2
"1391","SA","NL",7
"1392","SA","PT",2
"1393","SA","QA",1
"1394","SA","SG",3
"1395","SA","TH",3
"1396","SA","TR",2
"1397","SA","US",2
"1398","SA","ZA",4
"1399","SC","CH",5
"1400","SC","DE",1
"1401","SD","TH",1
"1402","SE","AU",2
"1403","SE","CH",10
"1404","SE","NO",1
"1405","SE","SG",2
"1406","SE","TH",3
"1407","SE","US",1
"1408","SE","ZA",1
"1409","SG","AT",6
"1410","SG","AU",23
"1411","SG","BR",1
"1412","SG","CH",36
"1413","SG","CN",4
"1414","SG","CO",2
"1415","SG","DE",11
"1416","SG","DK",1
"1417","SG","ES",18
"1418","SG","FR",56
"1419","SG","GB",10
"1420","SG","GE",1
"1421","SG","HK",28
"1422","SG","ID",29
"1423","SG","IN",4
"1424","SG","IT",62
"1425","SG","JP",13
"1426","SG","KE",1
"1427","SG","KH",1
"1428","SG","KR",21
"1429","SG","LU",5
"1430","SG","MO",4
"1431","SG","MW",1
"1432","SG","MY",38
"1433","SG","NL",11
"1434","SG","NZ",10
"1435","SG","PG",2
"1436","SG","PH",12
"1437","SG","PT",2
"1438","SG","QA",1
"1439","SG","RS",1
"1440","SG","TH",13
"1441","SG","TW",1
"1442","SG","US",21
"1443","SG","VN",24
"1444","SG","ZA",2
"1445","SG","ZM",1
"1446","SG","ZW",1
"1447","SI","AU",1
"1448","SI","CH",7
"1449","SI","TH",2
"1450","SJ","NO",2
"1451","SK","CH",3
"1452","SK","ID",1
"1453","SK","TH",2
"1454","SK","TR",2
"1455","SK","ZA",1
"1456","SM","AT",1
"1457","SM","AU",1
"1458","SM","CA",2
"1459","SM","CH",4
"1460","SM","IT",2
"1461","SM","TH",1
"1462","SM","US",3
"1463","SN","ES",1
"1464","SN","FR",4
"1465","SN","IT",3
"1466","SN","ZA",2
"1467","SR","CH",1
"1468","SR","US",1
"1469","SV","CH",1
"1470","SV","ES",1
"1471","SV","US",1
"1472","SX","NL",3
"1473","SX","US",5
"1474","SY","CH",4
"1475","SY","FR",1
"1476","SZ","AE",2
"1477","SZ","ES",2
"1478","SZ","JP",1
"1479","SZ","KR",2
"1480","SZ","US",1
"1481","SZ","ZA",1
"1482","TC","CH",3
"1483","TC","US",1
"1484","TD","FR",1
"1485","TF","CH",2
"1486","TF","DE",1
"1487","TF","IT",2
"1488","TG","FR",1
"1489","TH","AT",1
"1490","TH","AU",1
"1491","TH","BO",2
"1492","TH","BR",2
"1493","TH","CH",30
"1494","TH","CN",1
"1495","TH","CO",1
"1496","TH","DE",3
"1497","TH","ES",8
"1498","TH","FR",43
"1499","TH","GB",2
"1500","TH","HK",14
"1501","TH","ID",5
"1502","TH","IT",25
"1503","TH","JP",9
"1504","TH","KH",1
"1505","TH","KR",2
"1506","TH","LU",2
"1507","TH","ML",1
"1508","TH","MO",1
"1509","TH","MY",2
"1510","TH","NL",2
"1511","TH","PA",1
"1512","TH","PT",1
"1513","TH","SD",1
"1514","TH","SG",42
"1515","TH","TD",1
"1516","TH","TG",1
"1517","TH","TW",1
"1518","TH","US",4
"1519","TH","VE",2
"1520","TH","VN",3
"1521","TH","ZA",3
"1522","TH","ZW",2
"1523","TJ","AT",1
"1524","TJ","CH",1
"1525","TK","CH",1
"1526","TK","MY",1
"1527","TM","AT",1
"1528","TM","CH",6
"1529","TM","DE",1
"1530","TM","FR",3
"1531","TM","GB",2
"1532","TM","IT",14
"1533","TN","CH",3
"1534","TN","DE",1
"1535","TN","FR",14
"1536","TN","IT",3
"1537","TN","LU",1
"1538","TN","TR",1
"1539","TR","AR",2
"1540","TR","AT",4
"1541","TR","AU",2
"1542","TR","BO",1
"1543","TR","BR",8
"1544","TR","CH",36
"1545","TR","CO",4
"1546","TR","DE",10
"1547","TR","ES",23
"1548","TR","ET",1
"1549","TR","FI",2
"1550","TR","FR",73
"1551","TR","GB",8
"1552","TR","HK",4
"1553","TR","ID",7
"1554","TR","IT",85
"1555","TR","JP",2
"1556","TR","KR",8
"1557","TR","LU",3
"1558","TR","MY",3
"1559","TR","NL",14
"1560","TR","PH",1
"1561","TR","SG",8
"1562","TR","SM",2
"1563","TR","TH",7
"1564","TR","US",3
"1565","TR","VN",1
"1566","TR","ZW",1
"1567","TT","CH",1
"1568","TT","ES",1
"1569","TT","NL",1
"1570","TW","AT",3
"1571","TW","AU",2
"1572","TW","CH",32
"1573","TW","CO",1
"1574","TW","DE",18
"1575","TW","DK",2
"1576","TW","ES",17
"1577","TW","FR",35
"1578","TW","GB",8
"1579","TW","ID",2
"1580","TW","IT",36
"1581","TW","JP",10
"1582","TW","KR",14
"1583","TW","LU",3
"1584","TW","MY",3
"1585","TW","NL",10
"1586","TW","NZ",1
"1587","TW","PT",3
"1588","TW","SG",15
"1589","TW","TH",10
"1590","TW","US",6
"1591","TZ","CH",1
"1592","TZ","IT",1
"1593","TZ","ZA",1
"1594","UA","AT",6
"1595","UA","CA",1
"1596","UA","CH",21
"1597","UA","DE",10
"1598","UA","ES",10
"1599","UA","FR",19
"1600","UA","GB",2
"1601","UA","IL",1
"1602","UA","IT",38
"1603","UA","SG",3
"1604","UA","TH",5
"1605","UG","ES",1
"1606","UG","IT",2
"1607","US","AE",9
"1608","US","AR",17
"1609","US","AT",9
"1610","US","AU",8
"1611","US","BE",12
"1612","US","BH",1
"1613","US","BI",1
"1614","US","BO",5
"1615","US","BR",27
"1616","US","BS",1
"1617","US","CA",84
"1618","US","CH",108
"1619","US","CL",1
"1620","US","CM",1
"1621","US","CN",20
"1622","US","CO",24
"1623","US","DE",29
"1624","US","DK",5
"1625","US","DO",2
"1626","US","EG",1
"1627","US","EH",3
"1628","US","ES",73
"1629","US","FI",6
"1630","US","FR",110
"1631","US","GB",69
"1632","US","GP",1
"1633","US","GR",13
"1634","US","HK",52
"1635","US","ID",15
"1636","US","IE",7
"1637","US","IL",7
"1638","US","IN",5
"1639","US","IT",234
"1640","US","JM",1
"1641","US","JO",4
"1642","US","JP",20
"1643","US","KN",1
"1644","US","KR",23
"1645","US","KY",1
"1646","US","LB",9
"1647","US","LU",4
"1648","US","MO",3
"1649","US","MX",120
"1650","US","MY",7
"1651","US","MZ",1
"1652","US","NG",3
"1653","US","NI",5
"1654","US","NL",16
"1655","US","NO",3
"1656","US","PE",1
"1657","US","PH",6
"1658","US","PT",6
"1659","US","QA",1
"1660","US","RO",3
"1661","US","SA",2
"1662","US","SE",6
"1663","US","SG",55
"1664","US","SM",2
"1665","US","SX",4
"1666","US","TG",1
"1667","US","TH",30
"1668","US","TR",5
"1669","US","TT",1
"1670","US","TW",2
"1671","US","VE",1
"1672","US","VN",12
"1673","US","ZA",50
"1674","US","ZM",1
"1675","US","ZW",7
"1676","UY","CH",7
"1677","UY","CN",1
"1678","UY","DE",1
"1679","UY","IT",3
"1680","UY","US",2
"1681","UZ","CH",6
"1682","UZ","FR",4
"1683","UZ","IT",31
"1684","VA","CH",2
"1685","VE","CH",6
"1686","VE","ES",3
"1687","VE","FR",8
"1688","VE","IT",2
"1689","VE","US",1
"1690","VG","AT",1
"1691","VG","CH",2
"1692","VG","DE",1
"1693","VG","US",1
"1694","VI","CH",7
"1695","VI","DE",1
"1696","VN","CH",10
"1697","VN","CN",6
"1698","VN","DE",1
"1699","VN","ES",2
"1700","VN","FR",45
"1701","VN","GB",2
"1702","VN","HK",1
"1703","VN","ID",1
"1704","VN","IT",18
"1705","VN","JP",10
"1706","VN","KR",41
"1707","VN","MY",2
"1708","VN","NL",1
"1709","VN","SG",33
"1710","VN","TH",5
"1711","VN","US",4
"1712","VN","VE",1
"1713","VN","ZA",2
"1714","VU","AU",1
"1715","WF","IT",1
"1716","YE","CH",2
"1717","YE","IT",1
"1718","ZA","AE",1
"1719","ZA","AT",10
"1720","ZA","AU",2
"1721","ZA","BW",3
"1722","ZA","CA",5
"1723","ZA","CH",20
"1724","ZA","CO",1
"1725","ZA","DE",16
"1726","ZA","ES",4
"1727","ZA","FR",21
"1728","ZA","GB",2
"1729","ZA","HK",1
"1730","ZA","ID",2
"1731","ZA","IT",41
"1732","ZA","JP",2
"1733","ZA","KR",2
"1734","ZA","MW",1
"1735","ZA","MZ",1
"1736","ZA","PT",1
"1737","ZA","SG",4
"1738","ZA","SN",4
"1739","ZA","TH",5
"1740","ZA","US",4
"1741","ZA","VN",1
"1742","ZA","ZM",2
"1743","ZA","ZW",4
"1744","ZM","CH",1
"1745","ZM","ZA",1
"1746","ZM","ZW",1
"1747","ZW","CH",1
"1748","ZW","MU",1
"1749","ZW","MY",2
"1750","ZW","ZM",1
